id,name,total,poverty,non_poverty
15000US370630020071,"Block Group 1, Census Tract 20.07, Durham County, North Carolina",875,44,831
15000US370630020072,"Block Group 2, Census Tract 20.07, Durham County, North Carolina",1111,100,1011
15000US370630020073,"Block Group 3, Census Tract 20.07, Durham County, North Carolina",317,0,317
15000US370630020081,"Block Group 1, Census Tract 20.08, Durham County, North Carolina",380,0,380
15000US370630020082,"Block Group 2, Census Tract 20.08, Durham County, North Carolina",814,0,814
15000US370630020091,"Block Group 1, Census Tract 20.09, Durham County, North Carolina",731,143,588
15000US370630020092,"Block Group 2, Census Tract 20.09, Durham County, North Carolina",579,177,402
15000US370630020093,"Block Group 3, Census Tract 20.09, Durham County, North Carolina",650,208,442
15000US370630020131,"Block Group 1, Census Tract 20.13, Durham County, North Carolina",623,44,579
15000US370630020132,"Block Group 2, Census Tract 20.13, Durham County, North Carolina",421,23,398
15000US370630020133,"Block Group 3, Census Tract 20.13, Durham County, North Carolina",854,26,828
15000US370630020151,"Block Group 1, Census Tract 20.15, Durham County, North Carolina",1283,267,1016
15000US370630020152,"Block Group 2, Census Tract 20.15, Durham County, North Carolina",783,98,685
15000US370630020153,"Block Group 3, Census Tract 20.15, Durham County, North Carolina",405,40,365
15000US370630020161,"Block Group 1, Census Tract 20.16, Durham County, North Carolina",1258,218,1040
15000US370630020162,"Block Group 2, Census Tract 20.16, Durham County, North Carolina",1049,279,770
15000US370630020171,"Block Group 1, Census Tract 20.17, Durham County, North Carolina",858,13,845
15000US370630020172,"Block Group 2, Census Tract 20.17, Durham County, North Carolina",722,35,687
15000US370630020173,"Block Group 3, Census Tract 20.17, Durham County, North Carolina",1824,222,1602
15000US370630020181,"Block Group 1, Census Tract 20.18, Durham County, North Carolina",1530,195,1335
15000US370630020182,"Block Group 2, Census Tract 20.18, Durham County, North Carolina",1744,240,1504
15000US370630020183,"Block Group 3, Census Tract 20.18, Durham County, North Carolina",1416,15,1401
15000US370630020191,"Block Group 1, Census Tract 20.19, Durham County, North Carolina",898,36,862
15000US370630020192,"Block Group 2, Census Tract 20.19, Durham County, North Carolina",997,114,883
15000US370630020193,"Block Group 3, Census Tract 20.19, Durham County, North Carolina",799,69,730
15000US370630020201,"Block Group 1, Census Tract 20.20, Durham County, North Carolina",840,0,840
15000US370630020202,"Block Group 2, Census Tract 20.20, Durham County, North Carolina",1794,0,1794
15000US370630020211,"Block Group 1, Census Tract 20.21, Durham County, North Carolina",1580,148,1432
15000US370630020212,"Block Group 2, Census Tract 20.21, Durham County, North Carolina",543,92,451
15000US370630020221,"Block Group 1, Census Tract 20.22, Durham County, North Carolina",1239,71,1168
15000US370630020222,"Block Group 2, Census Tract 20.22, Durham County, North Carolina",1213,136,1077
15000US370630020231,"Block Group 1, Census Tract 20.23, Durham County, North Carolina",669,0,669
15000US370630020232,"Block Group 2, Census Tract 20.23, Durham County, North Carolina",709,47,662
15000US370630020241,"Block Group 1, Census Tract 20.24, Durham County, North Carolina",1725,93,1632
15000US370630020242,"Block Group 2, Census Tract 20.24, Durham County, North Carolina",655,32,623
15000US370630020243,"Block Group 3, Census Tract 20.24, Durham County, North Carolina",687,114,573
15000US370630020251,"Block Group 1, Census Tract 20.25, Durham County, North Carolina",906,31,875
15000US370630020252,"Block Group 2, Census Tract 20.25, Durham County, North Carolina",1084,149,935
15000US370630020253,"Block Group 3, Census Tract 20.25, Durham County, North Carolina",528,39,489
15000US370630020261,"Block Group 1, Census Tract 20.26, Durham County, North Carolina",1299,160,1139
15000US370630020262,"Block Group 2, Census Tract 20.26, Durham County, North Carolina",1536,202,1334
15000US370630020271,"Block Group 1, Census Tract 20.27, Durham County, North Carolina",867,63,804
15000US370630020272,"Block Group 2, Census Tract 20.27, Durham County, North Carolina",2529,300,2229
15000US370630020273,"Block Group 3, Census Tract 20.27, Durham County, North Carolina",1372,147,1225
15000US370630020281,"Block Group 1, Census Tract 20.28, Durham County, North Carolina",1308,12,1296
15000US370630020282,"Block Group 2, Census Tract 20.28, Durham County, North Carolina",1167,143,1024
15000US370630020283,"Block Group 3, Census Tract 20.28, Durham County, North Carolina",2696,58,2638
15000US370630021001,"Block Group 1, Census Tract 21, Durham County, North Carolina",1047,46,1001
15000US370630021002,"Block Group 2, Census Tract 21, Durham County, North Carolina",808,56,752
15000US370630021003,"Block Group 3, Census Tract 21, Durham County, North Carolina",719,17,702
15000US370630022001,"Block Group 1, Census Tract 22, Durham County, North Carolina",1079,165,914
15000US370630023001,"Block Group 1, Census Tract 23, Durham County, North Carolina",246,71,175
15000US370630023002,"Block Group 2, Census Tract 23, Durham County, North Carolina",195,35,160
15000US370639801001,"Block Group 1, Census Tract 9801, Durham County, North Carolina",0,0,0
15000US370650202001,"Block Group 1, Census Tract 202, Edgecombe County, North Carolina",297,81,216
15000US370650202002,"Block Group 2, Census Tract 202, Edgecombe County, North Carolina",208,116,92
15000US370650202003,"Block Group 3, Census Tract 202, Edgecombe County, North Carolina",404,161,243
15000US370650202004,"Block Group 4, Census Tract 202, Edgecombe County, North Carolina",478,339,139
15000US370650202005,"Block Group 5, Census Tract 202, Edgecombe County, North Carolina",427,35,392
15000US370650202006,"Block Group 6, Census Tract 202, Edgecombe County, North Carolina",560,95,465
15000US370650203001,"Block Group 1, Census Tract 203, Edgecombe County, North Carolina",508,142,366
15000US370650203002,"Block Group 2, Census Tract 203, Edgecombe County, North Carolina",733,336,397
15000US370650203003,"Block Group 3, Census Tract 203, Edgecombe County, North Carolina",292,29,263
15000US370650203004,"Block Group 4, Census Tract 203, Edgecombe County, North Carolina",474,72,402
15000US370650204001,"Block Group 1, Census Tract 204, Edgecombe County, North Carolina",315,128,187
15000US370650204002,"Block Group 2, Census Tract 204, Edgecombe County, North Carolina",250,95,155
15000US370650204003,"Block Group 3, Census Tract 204, Edgecombe County, North Carolina",363,150,213
15000US370650204004,"Block Group 4, Census Tract 204, Edgecombe County, North Carolina",184,98,86
15000US370650204005,"Block Group 5, Census Tract 204, Edgecombe County, North Carolina",800,151,649
15000US370650206001,"Block Group 1, Census Tract 206, Edgecombe County, North Carolina",374,39,335
15000US370650206002,"Block Group 2, Census Tract 206, Edgecombe County, North Carolina",536,109,427
15000US370650207001,"Block Group 1, Census Tract 207, Edgecombe County, North Carolina",344,83,261
15000US370650207002,"Block Group 2, Census Tract 207, Edgecombe County, North Carolina",402,32,370
15000US370650208001,"Block Group 1, Census Tract 208, Edgecombe County, North Carolina",329,46,283
15000US370650208002,"Block Group 2, Census Tract 208, Edgecombe County, North Carolina",293,31,262
15000US370650208003,"Block Group 3, Census Tract 208, Edgecombe County, North Carolina",766,217,549
15000US370650209001,"Block Group 1, Census Tract 209, Edgecombe County, North Carolina",320,87,233
15000US370650209002,"Block Group 2, Census Tract 209, Edgecombe County, North Carolina",517,101,416
15000US370650209003,"Block Group 3, Census Tract 209, Edgecombe County, North Carolina",147,82,65
15000US370650210001,"Block Group 1, Census Tract 210, Edgecombe County, North Carolina",406,26,380
15000US370650210002,"Block Group 2, Census Tract 210, Edgecombe County, North Carolina",397,153,244
15000US370650210003,"Block Group 3, Census Tract 210, Edgecombe County, North Carolina",219,34,185
15000US370650210004,"Block Group 4, Census Tract 210, Edgecombe County, North Carolina",307,126,181
15000US370650211001,"Block Group 1, Census Tract 211, Edgecombe County, North Carolina",524,151,373
15000US370650211002,"Block Group 2, Census Tract 211, Edgecombe County, North Carolina",211,91,120
15000US370650211003,"Block Group 3, Census Tract 211, Edgecombe County, North Carolina",813,97,716
15000US370650212001,"Block Group 1, Census Tract 212, Edgecombe County, North Carolina",996,442,554
15000US370650212002,"Block Group 2, Census Tract 212, Edgecombe County, North Carolina",423,62,361
15000US370650212003,"Block Group 3, Census Tract 212, Edgecombe County, North Carolina",267,99,168
15000US370650212004,"Block Group 4, Census Tract 212, Edgecombe County, North Carolina",456,14,442
15000US370650213001,"Block Group 1, Census Tract 213, Edgecombe County, North Carolina",556,105,451
15000US370650213002,"Block Group 2, Census Tract 213, Edgecombe County, North Carolina",769,116,653
15000US370650213003,"Block Group 3, Census Tract 213, Edgecombe County, North Carolina",547,62,485
15000US370650214001,"Block Group 1, Census Tract 214, Edgecombe County, North Carolina",604,114,490
15000US370650214002,"Block Group 2, Census Tract 214, Edgecombe County, North Carolina",765,170,595
15000US370650215001,"Block Group 1, Census Tract 215, Edgecombe County, North Carolina",425,72,353
15000US370650215002,"Block Group 2, Census Tract 215, Edgecombe County, North Carolina",519,113,406
15000US370650215003,"Block Group 3, Census Tract 215, Edgecombe County, North Carolina",488,55,433
15000US370650216001,"Block Group 1, Census Tract 216, Edgecombe County, North Carolina",396,112,284
15000US370650216002,"Block Group 2, Census Tract 216, Edgecombe County, North Carolina",373,67,306
15000US370650216003,"Block Group 3, Census Tract 216, Edgecombe County, North Carolina",369,64,305
15000US370670001001,"Block Group 1, Census Tract 1, Forsyth County, North Carolina",1111,164,947
15000US370670002001,"Block Group 1, Census Tract 2, Forsyth County, North Carolina",534,206,328
15000US370670003011,"Block Group 1, Census Tract 3.01, Forsyth County, North Carolina",801,407,394
15000US370670003021,"Block Group 1, Census Tract 3.02, Forsyth County, North Carolina",679,219,460
15000US370670004001,"Block Group 1, Census Tract 4, Forsyth County, North Carolina",271,50,221
15000US370670004002,"Block Group 2, Census Tract 4, Forsyth County, North Carolina",312,155,157
15000US370670004003,"Block Group 3, Census Tract 4, Forsyth County, North Carolina",677,251,426
15000US370670005001,"Block Group 1, Census Tract 5, Forsyth County, North Carolina",183,85,98
15000US370670005002,"Block Group 2, Census Tract 5, Forsyth County, North Carolina",313,166,147
15000US370670005003,"Block Group 3, Census Tract 5, Forsyth County, North Carolina",406,137,269
15000US370670006001,"Block Group 1, Census Tract 6, Forsyth County, North Carolina",671,298,373
15000US370670006002,"Block Group 2, Census Tract 6, Forsyth County, North Carolina",206,75,131
15000US370670007001,"Block Group 1, Census Tract 7, Forsyth County, North Carolina",369,181,188
15000US370670007002,"Block Group 2, Census Tract 7, Forsyth County, North Carolina",721,192,529
15000US370670008011,"Block Group 1, Census Tract 8.01, Forsyth County, North Carolina",0,0,0
15000US370670008012,"Block Group 2, Census Tract 8.01, Forsyth County, North Carolina",211,130,81
15000US370670008021,"Block Group 1, Census Tract 8.02, Forsyth County, North Carolina",146,93,53
15000US370670008022,"Block Group 2, Census Tract 8.02, Forsyth County, North Carolina",486,276,210
15000US370670009001,"Block Group 1, Census Tract 9, Forsyth County, North Carolina",420,231,189
15000US370670009002,"Block Group 2, Census Tract 9, Forsyth County, North Carolina",487,217,270
15000US370670009003,"Block Group 3, Census Tract 9, Forsyth County, North Carolina",215,51,164
15000US370670009004,"Block Group 4, Census Tract 9, Forsyth County, North Carolina",374,18,356
15000US370670010001,"Block Group 1, Census Tract 10, Forsyth County, North Carolina",347,118,229
15000US370670010002,"Block Group 2, Census Tract 10, Forsyth County, North Carolina",627,164,463
15000US370670010003,"Block Group 3, Census Tract 10, Forsyth County, North Carolina",402,65,337
15000US370670010004,"Block Group 4, Census Tract 10, Forsyth County, North Carolina",329,23,306
15000US370670011001,"Block Group 1, Census Tract 11, Forsyth County, North Carolina",503,110,393
15000US370670011002,"Block Group 2, Census Tract 11, Forsyth County, North Carolina",352,24,328
15000US370670011003,"Block Group 3, Census Tract 11, Forsyth County, North Carolina",525,140,385
15000US370670012001,"Block Group 1, Census Tract 12, Forsyth County, North Carolina",203,0,203
15000US370670012002,"Block Group 2, Census Tract 12, Forsyth County, North Carolina",597,28,569
15000US370670013001,"Block Group 1, Census Tract 13, Forsyth County, North Carolina",199,39,160
15000US370670013002,"Block Group 2, Census Tract 13, Forsyth County, North Carolina",51,4,47
15000US370670013003,"Block Group 3, Census Tract 13, Forsyth County, North Carolina",429,55,374
15000US370670014001,"Block Group 1, Census Tract 14, Forsyth County, North Carolina",649,170,479
15000US370670014002,"Block Group 2, Census Tract 14, Forsyth County, North Carolina",485,178,307
15000US370670015001,"Block Group 1, Census Tract 15, Forsyth County, North Carolina",637,272,365
15000US370670015002,"Block Group 2, Census Tract 15, Forsyth County, North Carolina",541,87,454
15000US370670015003,"Block Group 3, Census Tract 15, Forsyth County, North Carolina",288,77,211
15000US370670016011,"Block Group 1, Census Tract 16.01, Forsyth County, North Carolina",562,66,496
15000US370670016012,"Block Group 2, Census Tract 16.01, Forsyth County, North Carolina",385,21,364
15000US370670016013,"Block Group 3, Census Tract 16.01, Forsyth County, North Carolina",421,81,340
15000US370670016021,"Block Group 1, Census Tract 16.02, Forsyth County, North Carolina",571,302,269
15000US370670016022,"Block Group 2, Census Tract 16.02, Forsyth County, North Carolina",742,234,508
15000US370670017001,"Block Group 1, Census Tract 17, Forsyth County, North Carolina",250,31,219
15000US370670017002,"Block Group 2, Census Tract 17, Forsyth County, North Carolina",240,179,61
15000US370670017003,"Block Group 3, Census Tract 17, Forsyth County, North Carolina",535,260,275
15000US370670017004,"Block Group 4, Census Tract 17, Forsyth County, North Carolina",236,112,124
15000US370670017005,"Block Group 5, Census Tract 17, Forsyth County, North Carolina",741,21,720
15000US370670018001,"Block Group 1, Census Tract 18, Forsyth County, North Carolina",692,158,534
15000US370670018002,"Block Group 2, Census Tract 18, Forsyth County, North Carolina",187,36,151
15000US370670018003,"Block Group 3, Census Tract 18, Forsyth County, North Carolina",181,37,144
15000US370670018004,"Block Group 4, Census Tract 18, Forsyth County, North Carolina",369,72,297
15000US370670019011,"Block Group 1, Census Tract 19.01, Forsyth County, North Carolina",530,247,283
15000US370670019021,"Block Group 1, Census Tract 19.02, Forsyth County, North Carolina",524,167,357
15000US370670019022,"Block Group 2, Census Tract 19.02, Forsyth County, North Carolina",330,33,297
15000US370670020011,"Block Group 1, Census Tract 20.01, Forsyth County, North Carolina",361,143,218
15000US370670020012,"Block Group 2, Census Tract 20.01, Forsyth County, North Carolina",633,191,442
15000US370670020021,"Block Group 1, Census Tract 20.02, Forsyth County, North Carolina",548,183,365
15000US370670020022,"Block Group 2, Census Tract 20.02, Forsyth County, North Carolina",796,112,684
15000US370670021001,"Block Group 1, Census Tract 21, Forsyth County, North Carolina",357,53,304
15000US370670021002,"Block Group 2, Census Tract 21, Forsyth County, North Carolina",610,77,533
15000US370670022001,"Block Group 1, Census Tract 22, Forsyth County, North Carolina",330,51,279
15000US370670022002,"Block Group 2, Census Tract 22, Forsyth County, North Carolina",688,77,611
15000US370670022003,"Block Group 3, Census Tract 22, Forsyth County, North Carolina",731,65,666
15000US370670025011,"Block Group 1, Census Tract 25.01, Forsyth County, North Carolina",368,9,359
15000US370670025012,"Block Group 2, Census Tract 25.01, Forsyth County, North Carolina",229,19,210
15000US370670025013,"Block Group 3, Census Tract 25.01, Forsyth County, North Carolina",473,11,462
15000US370670025021,"Block Group 1, Census Tract 25.02, Forsyth County, North Carolina",653,87,566
15000US370670025022,"Block Group 2, Census Tract 25.02, Forsyth County, North Carolina",604,10,594
15000US370670026011,"Block Group 1, Census Tract 26.01, Forsyth County, North Carolina",710,58,652
15000US370670026012,"Block Group 2, Census Tract 26.01, Forsyth County, North Carolina",451,0,451
15000US370670026031,"Block Group 1, Census Tract 26.03, Forsyth County, North Carolina",1118,109,1009
15000US370670026032,"Block Group 2, Census Tract 26.03, Forsyth County, North Carolina",767,53,714
15000US370670026033,"Block Group 3, Census Tract 26.03, Forsyth County, North Carolina",353,29,324
15000US370670026034,"Block Group 4, Census Tract 26.03, Forsyth County, North Carolina",705,147,558
15000US370670026041,"Block Group 1, Census Tract 26.04, Forsyth County, North Carolina",444,178,266
15000US370670026042,"Block Group 2, Census Tract 26.04, Forsyth County, North Carolina",633,51,582
15000US370670026043,"Block Group 3, Census Tract 26.04, Forsyth County, North Carolina",688,0,688
15000US370670026044,"Block Group 4, Census Tract 26.04, Forsyth County, North Carolina",473,7,466
15000US370670027011,"Block Group 1, Census Tract 27.01, Forsyth County, North Carolina",1086,207,879
15000US370670027012,"Block Group 2, Census Tract 27.01, Forsyth County, North Carolina",820,147,673
15000US370670027013,"Block Group 3, Census Tract 27.01, Forsyth County, North Carolina",490,0,490
15000US370670027021,"Block Group 1, Census Tract 27.02, Forsyth County, North Carolina",456,46,410
15000US370670027022,"Block Group 2, Census Tract 27.02, Forsyth County, North Carolina",359,94,265
15000US370670027023,"Block Group 3, Census Tract 27.02, Forsyth County, North Carolina",975,252,723
15000US370670027024,"Block Group 4, Census Tract 27.02, Forsyth County, North Carolina",978,215,763
15000US370670027031,"Block Group 1, Census Tract 27.03, Forsyth County, North Carolina",821,219,602
15000US370670027032,"Block Group 2, Census Tract 27.03, Forsyth County, North Carolina",921,307,614
15000US370670027033,"Block Group 3, Census Tract 27.03, Forsyth County, North Carolina",827,334,493
15000US370670027034,"Block Group 4, Census Tract 27.03, Forsyth County, North Carolina",467,85,382
15000US370670028011,"Block Group 1, Census Tract 28.01, Forsyth County, North Carolina",511,0,511
15000US370670028012,"Block Group 2, Census Tract 28.01, Forsyth County, North Carolina",262,28,234
15000US370670028013,"Block Group 3, Census Tract 28.01, Forsyth County, North Carolina",976,103,873
15000US370670028041,"Block Group 1, Census Tract 28.04, Forsyth County, North Carolina",520,61,459
15000US370670028042,"Block Group 2, Census Tract 28.04, Forsyth County, North Carolina",447,51,396
15000US370670028043,"Block Group 3, Census Tract 28.04, Forsyth County, North Carolina",509,94,415
15000US370670028061,"Block Group 1, Census Tract 28.06, Forsyth County, North Carolina",336,94,242
15000US370670028062,"Block Group 2, Census Tract 28.06, Forsyth County, North Carolina",1034,234,800
15000US370670028071,"Block Group 1, Census Tract 28.07, Forsyth County, North Carolina",771,20,751
15000US370670028072,"Block Group 2, Census Tract 28.07, Forsyth County, North Carolina",494,93,401
15000US370670028073,"Block Group 3, Census Tract 28.07, Forsyth County, North Carolina",841,60,781
15000US370670028081,"Block Group 1, Census Tract 28.08, Forsyth County, North Carolina",902,118,784
15000US370670028082,"Block Group 2, Census Tract 28.08, Forsyth County, North Carolina",725,31,694
15000US370670028091,"Block Group 1, Census Tract 28.09, Forsyth County, North Carolina",511,17,494
15000US370670028092,"Block Group 2, Census Tract 28.09, Forsyth County, North Carolina",540,26,514
15000US370670029011,"Block Group 1, Census Tract 29.01, Forsyth County, North Carolina",580,118,462
15000US370670029012,"Block Group 2, Census Tract 29.01, Forsyth County, North Carolina",590,95,495
15000US370670029013,"Block Group 3, Census Tract 29.01, Forsyth County, North Carolina",570,56,514
15000US370670029031,"Block Group 1, Census Tract 29.03, Forsyth County, North Carolina",259,56,203
15000US370670029032,"Block Group 2, Census Tract 29.03, Forsyth County, North Carolina",603,77,526
15000US370670029033,"Block Group 3, Census Tract 29.03, Forsyth County, North Carolina",203,66,137
15000US370670029034,"Block Group 4, Census Tract 29.03, Forsyth County, North Carolina",335,79,256
15000US370670029041,"Block Group 1, Census Tract 29.04, Forsyth County, North Carolina",593,132,461
15000US370670029042,"Block Group 2, Census Tract 29.04, Forsyth County, North Carolina",323,21,302
15000US370670030021,"Block Group 1, Census Tract 30.02, Forsyth County, North Carolina",512,101,411
15000US370670030022,"Block Group 2, Census Tract 30.02, Forsyth County, North Carolina",529,97,432
15000US370670030023,"Block Group 3, Census Tract 30.02, Forsyth County, North Carolina",482,40,442
15000US370670030031,"Block Group 1, Census Tract 30.03, Forsyth County, North Carolina",549,10,539
15000US370670030032,"Block Group 2, Census Tract 30.03, Forsyth County, North Carolina",682,58,624
15000US370670030041,"Block Group 1, Census Tract 30.04, Forsyth County, North Carolina",715,118,597
15000US370670030042,"Block Group 2, Census Tract 30.04, Forsyth County, North Carolina",749,116,633
15000US370670031031,"Block Group 1, Census Tract 31.03, Forsyth County, North Carolina",630,67,563
15000US370670031032,"Block Group 2, Census Tract 31.03, Forsyth County, North Carolina",725,44,681
15000US370670031033,"Block Group 3, Census Tract 31.03, Forsyth County, North Carolina",770,45,725
15000US370670031051,"Block Group 1, Census Tract 31.05, Forsyth County, North Carolina",694,137,557
15000US370670031052,"Block Group 2, Census Tract 31.05, Forsyth County, North Carolina",767,101,666
15000US370670031061,"Block Group 1, Census Tract 31.06, Forsyth County, North Carolina",875,120,755
15000US370670031062,"Block Group 2, Census Tract 31.06, Forsyth County, North Carolina",301,21,280
15000US370670031071,"Block Group 1, Census Tract 31.07, Forsyth County, North Carolina",427,40,387
15000US370670031072,"Block Group 2, Census Tract 31.07, Forsyth County, North Carolina",1293,180,1113
15000US370670031081,"Block Group 1, Census Tract 31.08, Forsyth County, North Carolina",1034,270,764
15000US370670031082,"Block Group 2, Census Tract 31.08, Forsyth County, North Carolina",376,70,306
15000US370670032011,"Block Group 1, Census Tract 32.01, Forsyth County, North Carolina",456,11,445
15000US370670032012,"Block Group 2, Census Tract 32.01, Forsyth County, North Carolina",392,0,392
15000US370670032013,"Block Group 3, Census Tract 32.01, Forsyth County, North Carolina",765,108,657
15000US370670032014,"Block Group 4, Census Tract 32.01, Forsyth County, North Carolina",372,90,282
15000US370670032021,"Block Group 1, Census Tract 32.02, Forsyth County, North Carolina",517,79,438
15000US370670032022,"Block Group 2, Census Tract 32.02, Forsyth County, North Carolina",280,35,245
15000US370670032023,"Block Group 3, Census Tract 32.02, Forsyth County, North Carolina",987,121,866
15000US370670033071,"Block Group 1, Census Tract 33.07, Forsyth County, North Carolina",693,44,649
15000US370670033072,"Block Group 2, Census Tract 33.07, Forsyth County, North Carolina",850,69,781
15000US370670033081,"Block Group 1, Census Tract 33.08, Forsyth County, North Carolina",1162,21,1141
15000US370670033082,"Block Group 2, Census Tract 33.08, Forsyth County, North Carolina",276,0,276
15000US370670033083,"Block Group 3, Census Tract 33.08, Forsyth County, North Carolina",1405,0,1405
15000US370670033084,"Block Group 4, Census Tract 33.08, Forsyth County, North Carolina",199,11,188
15000US370670033091,"Block Group 1, Census Tract 33.09, Forsyth County, North Carolina",220,7,213
15000US370670033092,"Block Group 2, Census Tract 33.09, Forsyth County, North Carolina",644,140,504
15000US370670033093,"Block Group 3, Census Tract 33.09, Forsyth County, North Carolina",1028,294,734
15000US370670033101,"Block Group 1, Census Tract 33.10, Forsyth County, North Carolina",900,60,840
15000US370670033102,"Block Group 2, Census Tract 33.10, Forsyth County, North Carolina",603,38,565
15000US370670033111,"Block Group 1, Census Tract 33.11, Forsyth County, North Carolina",643,16,627
15000US370670033121,"Block Group 1, Census Tract 33.12, Forsyth County, North Carolina",1436,120,1316
15000US370670033131,"Block Group 1, Census Tract 33.13, Forsyth County, North Carolina",583,83,500
15000US370670033141,"Block Group 1, Census Tract 33.14, Forsyth County, North Carolina",763,69,694
15000US370670033142,"Block Group 2, Census Tract 33.14, Forsyth County, North Carolina",713,66,647
15000US370670033151,"Block Group 1, Census Tract 33.15, Forsyth County, North Carolina",576,35,541
15000US370670033152,"Block Group 2, Census Tract 33.15, Forsyth County, North Carolina",1227,169,1058
15000US370670034021,"Block Group 1, Census Tract 34.02, Forsyth County, North Carolina",294,62,232
15000US370670034022,"Block Group 2, Census Tract 34.02, Forsyth County, North Carolina",635,47,588
15000US370670034031,"Block Group 1, Census Tract 34.03, Forsyth County, North Carolina",794,217,577
15000US370670034032,"Block Group 2, Census Tract 34.03, Forsyth County, North Carolina",279,119,160
15000US370670034041,"Block Group 1, Census Tract 34.04, Forsyth County, North Carolina",587,264,323
15000US370670034042,"Block Group 2, Census Tract 34.04, Forsyth County, North Carolina",824,265,559
15000US370670035001,"Block Group 1, Census Tract 35, Forsyth County, North Carolina",449,243,206
15000US370670035002,"Block Group 2, Census Tract 35, Forsyth County, North Carolina",393,168,225
15000US370670035003,"Block Group 3, Census Tract 35, Forsyth County, North Carolina",527,154,373
15000US370670035004,"Block Group 4, Census Tract 35, Forsyth County, North Carolina",633,97,536
15000US370670035005,"Block Group 5, Census Tract 35, Forsyth County, North Carolina",662,130,532
15000US370670036001,"Block Group 1, Census Tract 36, Forsyth County, North Carolina",437,19,418
15000US370670036002,"Block Group 2, Census Tract 36, Forsyth County, North Carolina",1377,313,1064
15000US370670036003,"Block Group 3, Census Tract 36, Forsyth County, North Carolina",720,101,619
15000US370670037011,"Block Group 1, Census Tract 37.01, Forsyth County, North Carolina",463,127,336
15000US370670037012,"Block Group 2, Census Tract 37.01, Forsyth County, North Carolina",880,219,661
15000US370670037013,"Block Group 3, Census Tract 37.01, Forsyth County, North Carolina",885,271,614
15000US370670037021,"Block Group 1, Census Tract 37.02, Forsyth County, North Carolina",1104,182,922
15000US370670037022,"Block Group 2, Census Tract 37.02, Forsyth County, North Carolina",288,0,288
15000US370670037023,"Block Group 3, Census Tract 37.02, Forsyth County, North Carolina",568,30,538
15000US370670037031,"Block Group 1, Census Tract 37.03, Forsyth County, North Carolina",682,53,629
15000US370670037032,"Block Group 2, Census Tract 37.03, Forsyth County, North Carolina",727,65,662
15000US370670037033,"Block Group 3, Census Tract 37.03, Forsyth County, North Carolina",564,67,497
15000US370670037034,"Block Group 4, Census Tract 37.03, Forsyth County, North Carolina",1148,83,1065
15000US370670038031,"Block Group 1, Census Tract 38.03, Forsyth County, North Carolina",1123,169,954
15000US370670038032,"Block Group 2, Census Tract 38.03, Forsyth County, North Carolina",1145,110,1035
15000US370670038041,"Block Group 1, Census Tract 38.04, Forsyth County, North Carolina",491,35,456
15000US370670038042,"Block Group 2, Census Tract 38.04, Forsyth County, North Carolina",1078,124,954
15000US370670038043,"Block Group 3, Census Tract 38.04, Forsyth County, North Carolina",835,90,745
15000US370670038051,"Block Group 1, Census Tract 38.05, Forsyth County, North Carolina",842,251,591
15000US370670038052,"Block Group 2, Census Tract 38.05, Forsyth County, North Carolina",678,80,598
15000US370670038053,"Block Group 3, Census Tract 38.05, Forsyth County, North Carolina",495,39,456
15000US370670038054,"Block Group 4, Census Tract 38.05, Forsyth County, North Carolina",631,13,618
15000US370670038061,"Block Group 1, Census Tract 38.06, Forsyth County, North Carolina",525,66,459
15000US370670038062,"Block Group 2, Census Tract 38.06, Forsyth County, North Carolina",619,100,519
15000US370670039031,"Block Group 1, Census Tract 39.03, Forsyth County, North Carolina",798,60,738
15000US370670039032,"Block Group 2, Census Tract 39.03, Forsyth County, North Carolina",797,259,538
15000US370670039033,"Block Group 3, Census Tract 39.03, Forsyth County, North Carolina",393,0,393
15000US370670039041,"Block Group 1, Census Tract 39.04, Forsyth County, North Carolina",907,75,832
15000US370670039042,"Block Group 2, Census Tract 39.04, Forsyth County, North Carolina",819,92,727
15000US370670039043,"Block Group 3, Census Tract 39.04, Forsyth County, North Carolina",868,38,830
15000US370670039044,"Block Group 4, Census Tract 39.04, Forsyth County, North Carolina",443,12,431
15000US370670039051,"Block Group 1, Census Tract 39.05, Forsyth County, North Carolina",952,86,866
15000US370670039052,"Block Group 2, Census Tract 39.05, Forsyth County, North Carolina",900,67,833
15000US370670039061,"Block Group 1, Census Tract 39.06, Forsyth County, North Carolina",415,19,396
15000US370670039062,"Block Group 2, Census Tract 39.06, Forsyth County, North Carolina",227,0,227
15000US370670039063,"Block Group 3, Census Tract 39.06, Forsyth County, North Carolina",664,59,605
15000US370670039081,"Block Group 1, Census Tract 39.08, Forsyth County, North Carolina",681,49,632
15000US370670039082,"Block Group 2, Census Tract 39.08, Forsyth County, North Carolina",524,18,506
15000US370670039091,"Block Group 1, Census Tract 39.09, Forsyth County, North Carolina",597,0,597
15000US370670039092,"Block Group 2, Census Tract 39.09, Forsyth County, North Carolina",626,30,596
15000US370670039093,"Block Group 3, Census Tract 39.09, Forsyth County, North Carolina",711,66,645
15000US370670040051,"Block Group 1, Census Tract 40.05, Forsyth County, North Carolina",584,17,567
15000US370670040052,"Block Group 2, Census Tract 40.05, Forsyth County, North Carolina",859,39,820
15000US370670040053,"Block Group 3, Census Tract 40.05, Forsyth County, North Carolina",437,0,437
15000US370670040071,"Block Group 1, Census Tract 40.07, Forsyth County, North Carolina",728,58,670
